1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,1,1,1.0
1,2,2,1.01067235859
2,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
2,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
2,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
3,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
1,2,2,1.01067235859
2,2,2,1.01067235859
1,4,2,1.01067235859
2,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
2,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
2,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
3,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
1,4,2,1.01067235859
2,4,2,1.01067235859
1,3,2,1.01067235859
2,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
2,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
2,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
3,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
1,3,2,1.01067235859
2,3,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
3,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
3,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
3,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
3,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
3,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
1,1,2,1.01067235859
2,1,2,1.01067235859
1,2,3,1.01067235859
2,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
2,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
2,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
3,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
1,2,3,1.01067235859
2,2,3,1.01067235859
1,4,3,1.01067235859
2,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
2,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
2,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
3,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
1,4,3,1.01067235859
2,4,3,1.01067235859
1,3,3,1.01067235859
2,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
2,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
2,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
3,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
1,3,3,1.01067235859
2,3,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
3,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
3,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
3,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
1,1,3,1.01067235859
2,1,3,1.01067235859
