id,201604050705,201604050710,201604050715,201604050720,201604050725,201604050730,201604050735,201604050740,201604050745,201604050750,201604050755,201604050800,201604050805,201604050810,201604050815,201604050820,201604050825,201604050830,201604050835,201604050840,201604050845,201604050850,201604050855,201604050900,201604050905,201604050910,201604050915,201604050920,201604050925,201604050930,201604050935,201604050940,201604050945,201604050950,201604050955
33530,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
25338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27396,2,1,3,3,2,2,2,2,3,2,2,2,2,3,2,3,2,3,3,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1
27399,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,3,3,2,3,2,3,2,2,2,2,2,2
25358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25359,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27411,2,1,2,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27416,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,3,3,1,2,2,3,2,2,2,1,1,2
27417,3,2,3,3,2,2,2,2,3,2,2,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,2,2,2
33568,2,2,2,2,1,2,2,2,1,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
25376,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33569,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,3,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1
25379,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27427,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
25381,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
27429,1,1,2,1,2,2,2,2,3,1,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1
25378,2,1,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,3,3,3,2,2,1,1,1,1
33574,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1
27431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
25384,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,1,2,2,2,3,3
25385,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25388,1,1,1,2,2,3,2,2,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
25389,1,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
25390,1,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
27435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25391,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25418,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21336,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21337,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
21338,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2
27499,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
25459,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
25460,2,2,3,2,2,2,3,3,3,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,3,1,1,1,2
25461,2,2,3,2,2,2,3,3,3,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,3,1,1,1,2
25465,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,3,2,1,1,1,1,1,1,1
25466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25474,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
25476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25480,2,3,3,3,3,3,4,3,3,2,1,3,4,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25481,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
25482,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21397,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
21413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21434,1,1,1,1,1,2,2,3,2,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1
21435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23496,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,1,1,1,1,1,1,2,1,1
23497,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1
23498,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1
25556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
25557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
