152,312,323,1
270,312,323,1
271,42,323,1
270,25,323,1
152,312,18,1
270,312,18,1
271,42,18,1
270,25,18,1
270,260,18,1
252,260,18,1
140,114,120,2
302,147,120,2
155,147,120,2
326,147,120,2
156,147,120,2
140,132,120,2
302,147,13,2
155,147,13,2
326,147,13,2
156,147,13,2
140,132,13,2
324,10,13,2
106,10,13,2
9,10,13,2
46,10,13,2
324,10,6,2
106,10,6,2
9,10,6,2
46,10,6,2
324,301,6,2
106,301,6,2
9,301,6,2
46,301,6,2
94,301,6,2
313,301,6,2
307,301,6,2
324,44,6,2
106,44,6,2
9,44,6,2
46,44,6,2
242,44,6,2
316,44,6,2
32,44,6,2
306,44,6,2
324,78,6,2
106,78,6,2
9,78,6,2
46,78,6,2
94,78,6,2
101,78,6,2
186,78,6,2
127,78,6,2
302,147,196,2
155,147,196,2
326,147,196,2
156,147,196,2
140,132,196,2
227,287,69,3
303,245,69,3
79,245,69,3
236,245,69,3
303,60,69,3
124,60,69,3
55,70,191,3
264,70,191,3
45,134,7,4
137,134,7,4
36,123,27,4
17,123,27,4
219,80,27,4
283,273,234,5
77,225,234,5
62,225,234,5
73,8,234,5
11,16,278,5
24,159,278,5
135,106,301,6
274,106,301,6
235,313,301,6
226,307,301,6
186,9,301,6
135,106,44,6
274,106,44,6
186,9,44,6
41,242,44,6
300,242,44,6
300,316,44,6
41,32,44,6
293,306,44,6
135,106,10,6
274,106,10,6
186,9,10,6
147,13,10,6
132,13,10,6
147,13,2,6
132,13,2,6
147,120,2,6
132,120,2,6
114,120,2,6
147,196,2,6
132,196,2,6
135,106,78,6
274,106,78,6
186,9,78,6
186,101,78,6
163,101,78,6
259,186,78,6
143,186,78,6
136,186,78,6
105,186,78,6
305,186,78,6
186,127,78,6
163,127,78,6
28,45,134,7
109,45,134,7
283,45,134,7
167,137,134,7
123,27,4,7
80,27,4,7
283,273,234,8
77,225,234,8
62,225,234,8
278,5,234,8
53,154,73,8
75,154,73,8
11,23,73,8
135,106,301,9
274,106,301,9
235,313,301,9
226,307,301,9
2,6,301,9
135,106,44,9
274,106,44,9
2,6,44,9
41,242,44,9
300,242,44,9
300,316,44,9
41,32,44,9
293,306,44,9
163,101,186,9
163,259,186,9
163,143,186,9
163,136,186,9
163,127,186,9
163,105,186,9
163,305,186,9
135,106,10,9
274,106,10,9
2,6,10,9
2,13,10,9
147,13,10,9
132,13,10,9
135,106,78,9
274,106,78,9
2,6,78,9
163,101,78,9
163,127,78,9
307,313,324,10
235,313,324,10
307,301,324,10
242,44,324,10
316,44,324,10
32,44,324,10
306,44,324,10
101,78,324,10
186,78,324,10
127,78,324,10
307,301,106,10
242,44,106,10
316,44,106,10
32,44,106,10
306,44,106,10
101,78,106,10
186,78,106,10
127,78,106,10
124,135,106,10
227,135,106,10
265,274,106,10
307,301,9,10
242,44,9,10
316,44,9,10
32,44,9,10
306,44,9,10
101,78,9,10
186,78,9,10
127,78,9,10
101,186,9,10
127,186,9,10
259,186,9,10
143,186,9,10
136,186,9,10
105,186,9,10
305,186,9,10
307,301,46,10
242,44,46,10
316,44,46,10
32,44,46,10
306,44,46,10
101,78,46,10
186,78,46,10
127,78,46,10
302,147,13,10
120,147,13,10
155,147,13,10
196,147,13,10
326,147,13,10
156,147,13,10
120,132,13,10
196,132,13,10
114,132,13,10
140,132,13,10
120,2,13,10
196,2,13,10
307,301,6,10
242,44,6,10
316,44,6,10
32,44,6,10
306,44,6,10
101,78,6,10
186,78,6,10
127,78,6,10
120,2,6,10
196,2,6,10
50,52,64,11
184,85,64,11
110,85,64,11
192,199,64,11
154,73,23,11
8,73,23,11
5,278,16,11
159,278,16,11
20,145,130,12
20,89,130,12
314,261,130,12
294,295,130,12
20,89,161,12
314,261,161,12
20,166,161,12
20,89,269,12
314,261,269,12
20,89,299,12
314,261,299,12
286,279,299,12
111,279,299,12
114,120,147,13
114,120,132,13
114,140,132,13
94,324,10,13
313,324,10,13
301,324,10,13
44,324,10,13
78,324,10,13
301,106,10,13
44,106,10,13
78,106,10,13
135,106,10,13
274,106,10,13
301,9,10,13
44,9,10,13
78,9,10,13
186,9,10,13
301,46,10,13
44,46,10,13
78,46,10,13
301,6,10,13
44,6,10,13
78,6,10,13
114,120,2,13
301,6,2,13
44,6,2,13
78,6,2,13
229,243,193,14
229,201,193,14
229,144,193,14
276,144,193,14
47,173,178,15
47,173,22,15
40,29,22,15
110,29,22,15
92,104,71,15
31,104,71,15
49,104,71,15
47,173,86,15
47,53,86,15
154,53,86,15
59,53,86,15
47,173,321,15
107,284,34,15
184,284,34,15
52,64,11,16
85,64,11,16
199,64,11,16
73,23,11,16
234,5,278,16
24,159,278,16
208,36,123,17
37,36,123,17
30,36,123,17
80,27,123,17
4,27,123,17
278,159,24,17
139,152,312,18
249,152,312,18
252,270,312,18
280,270,312,18
252,270,260,18
280,270,260,18
280,252,260,18
100,271,42,18
252,270,25,18
280,270,25,18
296,194,202,19
244,194,202,19
138,130,145,20
261,130,145,20
12,130,145,20
295,130,145,20
138,327,145,20
269,327,145,20
299,327,145,20
138,327,161,20
269,327,161,20
299,327,161,20
269,261,161,20
299,261,161,20
314,261,161,20
269,12,161,20
299,12,161,20
96,12,161,20
187,12,161,20
138,130,89,20
261,130,89,20
12,130,89,20
295,130,89,20
261,269,89,20
12,269,89,20
187,269,89,20
171,269,89,20
121,269,89,20
315,269,89,20
261,299,89,20
12,299,89,20
279,299,89,20
313,235,217,21
174,116,217,21
82,68,217,21
313,235,226,21
313,307,226,21
301,307,226,21
56,40,29,22
85,110,29,22
104,71,15,22
53,86,15,22
284,34,15,22
53,86,173,22
53,47,173,22
320,47,173,22
52,64,11,23
85,64,11,23
199,64,11,23
278,16,11,23
53,154,73,23
75,154,73,23
234,8,73,23
16,278,159,24
5,278,159,24
36,123,17,24
27,123,17,24
152,312,323,25
271,42,323,25
152,312,270,25
152,312,18,25
271,42,18,25
194,202,19,26
208,36,123,27
37,36,123,27
30,36,123,27
24,17,123,27
168,219,80,27
246,219,80,27
50,219,80,27
134,7,4,27
7,134,45,28
137,134,45,28
97,109,45,28
273,283,45,28
318,276,35,28
176,276,35,28
144,276,35,28
178,15,22,29
71,15,22,29
86,15,22,29
321,15,22,29
34,15,22,29
178,173,22,29
86,173,22,29
321,173,22,29
47,173,22,29
63,56,40,29
290,56,40,29
